,Smiles,Molecule ChEMBL ID
993,O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12,CHEMBL85139
994,CS(=O)(=O)Nc1cc2c(cc1Sc1cccs1)C(=O)CC2,CHEMBL144100
995,CC(=O)Oc1ccccc1SCCCCCCI,CHEMBL145180
996,CN(C)c1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,CHEMBL111356
997,Cc1cnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c1,CHEMBL122357
998,Cc1cnc2c(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)nn2c1C,CHEMBL331921
999,Cc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(N)(=O)=O)cc2)s1,CHEMBL278492
1000,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc3c(c2)OCO3)cc1,CHEMBL281694
1001,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL29583
1002,COc1ccc2c(c1)c(CC(=O)NCCCCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL281457
1003,NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccc(Br)cc2)cc1,CHEMBL3410350
1004,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1Br.[Na+],CHEMBL1275940
1005,CC(C(=O)O)c1ccc(C[C@H]2CCC[C@H]2O)cc1,CHEMBL1814711
1006,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccccc1.[Na+],CHEMBL1814720
1007,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Cl)cc1,CHEMBL4466770
1008,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2cccc(Cl)c2)cc1,CHEMBL4532080
1009,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2ccccc2)cc1,CHEMBL4559201
1010,NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCN3CCOCC3)cc2-c2ccc(Cl)cc2)cc1,CHEMBL4560235
1011,C=Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,CHEMBL1288618
1012,C#Cc1cc(Cl)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,CHEMBL1288619
1013,NS(=O)(=O)c1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,CHEMBL1290433
1014,Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL2337402
1015,O=C(/C=C/c1ccc(N2CCCC2)cc1)C1CCc2ccccc2C1=O,CHEMBL3290196
1016,CSc1nc2ccccc2n1-c1csc(NCC(C)=O)n1,CHEMBL4644150
1017,CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccc(C)cc3)n2-c2ccccc2)n1,CHEMBL4643407
1018,CC(C)c1cc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,CHEMBL417204
1019,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,CHEMBL306946
1020,O=C(/N=c1/scc(-c2ccccc2)n1-c1ccccc1)c1cccs1,CHEMBL5272361
1021,COc1ccc(/C=C2/SC(=S)C(Nc3nc4c(cnn4-c4ccccc4)c(=O)n3-c3ccccc3)C2=O)cc1OC,CHEMBL5275735
1022,CS(=O)(=O)c1ccc(-c2cc3ccccc3n2Cc2ccc(Cl)cc2)cc1,CHEMBL5283786
1023,CS(=O)(=O)c1ccc(-c2cc3cc(F)ccc3n2Cc2ccc(Cl)cc2)cc1,CHEMBL5283831
1024,Nc1c(C(=O)N/N=C/c2ccc(Cl)cc2)sc2nc(-c3ccc(Cl)cc3)cc(-c3cccs3)c12,CHEMBL5275290
1025,CSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1C,CHEMBL28913
1026,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccn(C(F)F)c(=O)c2)cc1,CHEMBL516680
1027,COc1ccc2c(c1)c(CC(=O)Oc1ccc(F)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL318881
1028,COC(=O)[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL2111594
1029,Cc1ccc(CNc2cc(C(F)(F)F)nc(-c3ccc(S(C)(=O)=O)cc3)n2)s1,CHEMBL269818
1030,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,CHEMBL420628
1031,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2cccc(Cl)c2)cc1,CHEMBL68972
1032,COc1ccc(-c2cc(-c3ccc(Cl)cc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)cc1,CHEMBL29423
1033,COc1ccc2c(c1)c(CC(=O)NC(C)(C)CO)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL433427
1034,COc1ccc2c(c1)c(CC(=O)N[C@@H](CO)CC(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL28216
1035,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1086612
1036,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)nc1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1082015
1037,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1087267
1038,CNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL318495
1039,CS(=O)(=O)c1ccc(-c2[nH]c(C(=O)C(F)(F)F)cc2-c2ccc(F)cc2)cc1,CHEMBL127642
1040,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,CHEMBL88286
1041,NS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,CHEMBL316823
1042,NS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)s3)cc2-c2ccc(Cl)cc2)cc1,CHEMBL283633
1043,Cc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)coc2=O)cc1,CHEMBL306232
1044,CN1C(=O)/C(=C(/O)Nc2ccc(Cl)cc2)c2ccccc2C1=O,CHEMBL174990
1045,Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL282084
1046,Cc1cc(-c2ccc(NS(C)(=O)=O)cc2)n(-c2ccc(Br)cc2)n1,CHEMBL45331
1047,CS(=O)(=O)Nc1ccncc1Oc1ccccc1,CHEMBL148542
1048,COc1ccc(-c2nc3cc(NC(=O)c4ccc([N+](=O)[O-])cc4)ccc3o2)cc1OC,CHEMBL4212341
1049,COc1cc(OC)cc(C(=O)Nc2ccc3oc(-c4ccc(OC)c(OC)c4)nc3c2)c1,CHEMBL4210463
1050,Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,CHEMBL4789884
1051,O=C(O)C1=Cc2cc(Cl)ccc2OC1C(F)(F)F,CHEMBL1288467
1052,CC(C)Cc1ccc(C(C)C(=O)OCCS(=O)(=O)NO)cc1,CHEMBL1689433
1053,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CN(c3ccc(F)cc3)C2=O)cc1,CHEMBL45886
1054,O=c1c2ccccc2nc(SCc2cn(-c3ccc(Cl)cc3)nn2)n1-c1ccccc1,CHEMBL4285920
1055,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1,CHEMBL4288714
1056,Oc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,CHEMBL4576864
1057,Clc1ccc(-c2nnc(CSc3nnc(-c4ccncc4)o3)o2)cc1,CHEMBL4450458
1058,CCCCCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1,CHEMBL2283156
1059,CC1=NN(c2ccccc2)C(=O)/C1=N/Nc1cccc(-c2nc3ccccc3[nH]2)c1,CHEMBL5287285
1060,O=c1[nH]n2c(=O)c3ccccc3nc2/c1=C/c1ccccc1,CHEMBL5270840
1061,O=C(NC1CCCCC1)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,CHEMBL5270103
1062,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,CHEMBL122397
1063,C=C1C(O)CCC2C1(C)CCC(C)C2(C)CCC1=CC(=O)OC1O,CHEMBL5267222
1064,Cc1ccc2[nH]c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)c2c1,CHEMBL525250
1065,CS(=O)(=O)c1ccc(-c2[nH]c3ccccc3c2-c2ccc(Br)cc2)cc1,CHEMBL502554
1066,CC1(C)CC(c2cc(C(C)(C)C)c3c(c2)C(C)(C)CO3)=NO1,CHEMBL421608
1067,Cc1cc(-c2ccccc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,CHEMBL29492
1068,C=CCc1ccc(O)c(OC)c1,CHEMBL42710
1069,O=C(O)/C=C/c1ccc(O)c(O)c1,CHEMBL145
1070,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,CHEMBL29097
1071,CS(=O)(=O)Nc1ccncc1Nc1ccc(Br)cc1,CHEMBL1078373
1072,COc1ccc(O)c(O)c1/C=C1\[C@@H](C)CC[C@H]2C(C)(C)CCC[C@]12C,CHEMBL456619
1073,CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,CHEMBL402978
1074,CCOC(OCC)c1ccc(/C=C/C(=O)/C=C/c2ccc(C(OCC)OCC)cc2)cc1,CHEMBL3289929
1075,CCOC(OCC)c1ccc(/C=C/C(=O)C2CCc3ccccc3C2=O)cc1,CHEMBL3289933
1076,COc1ccc(-c2ssc(=O)c2-c2ccc(OC)cc2)cc1,CHEMBL490292
1077,O=C(Nc1cccc(C(=O)c2ccc(Cl)cc2)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1088301
1078,C/C(=C\Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O)COC(=O)/C=C/c1ccc(O)cc1,CHEMBL517334
1079,COc1ccc(-c2cnsc2-c2ccc(OC)cc2)cc1,CHEMBL473946
1080,CS(=O)(=O)c1ccc(-c2nc(NCc3cc(F)cc(F)c3)cc(C(F)(F)F)n2)cc1,CHEMBL259678
1081,C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,CHEMBL4792442
1082,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,CHEMBL509
1083,CCOC(=O)Cn1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1C(F)(F)F,CHEMBL65793
1084,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)CC2)cc1,CHEMBL23170
1085,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,CHEMBL1242459
1086,Cc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccc(Cl)cc3)o2)cc1,CHEMBL3265346
1087,CC1(C)OC(=O)C(Oc2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL322132
1088,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,CHEMBL34913
1089,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1,CHEMBL433428
1090,NS(=O)(=O)c1ccc(-c2coc(=O)n2C2CCCCC2)cc1,CHEMBL432335
1091,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@H]3[C@H](c4ccc(O)cc4)c4c(O)cc(O)cc4[C@@H]23)cc1,CHEMBL480462
1092,CC1(C)OC(=O)C(Oc2cccc(Cl)n2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL108857
1093,CC(=O)Oc1cccc(C2=C(c3ccc(S(C)(=O)=O)cc3)COC2=O)c1,CHEMBL93024
1094,Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(N)(=O)=O)cc2)o1,CHEMBL38368
1095,COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O,CHEMBL389398
1096,CS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,CHEMBL507789
1097,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,CHEMBL105350
1098,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,CHEMBL181529
1099,Cc1cc(=O)c(Oc2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL127125
1100,CS(=O)(=O)c1ccc(-c2nc(NCc3ccsc3)cc(C(F)(F)F)n2)cc1,CHEMBL272627
1101,CS(=O)(=O)c1ccc(-c2nc(NCc3nccs3)cc(C(F)(F)F)n2)cc1,CHEMBL405123
1102,O=C1NC(=O)C(c2cc(O)c(O)c(O)c2)=C1c1ccccc1,CHEMBL610196
1103,Cc1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Cl)cc2)s1,CHEMBL17075
1104,COc1ccc(-c2noc(CBr)c2-c2ccc(OC)cc2)cc1,CHEMBL4475349
1105,COc1ccc(-c2noc(CF)c2-c2ccc(OC)cc2)cc1,CHEMBL4441970
1106,COC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](C)N,CHEMBL4474324
1107,C[C@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,CHEMBL441414
1108,CC(=O)Oc1ccccc1SCCc1ccccc1,CHEMBL145029
1109,O=C(Nc1ccc(C(=O)c2ccc(Cl)cc2)c(Cl)c1)C1=C(O)c2ccccc2S(=O)(=O)N1,CHEMBL1088300
1110,CC1(C)COc2c(C3CCCC3)cc(C(=O)CCCC3CC3)cc21,CHEMBL279550
1111,NS(=O)(=O)c1ccc(-n2nc(CO)cc2-c2ccc(Cl)cc2)cc1,CHEMBL282838
1112,c1ccc(-c2nn(-c3ccccc3)c3c2CCCC3)cc1,CHEMBL433892
1113,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cc3ccccc3o2)cc1,CHEMBL29562
1114,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(F)c2)cc1,CHEMBL43282
1115,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,CHEMBL282360
1116,Cc1cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)ccc1Cl,CHEMBL55805
1117,Cc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccccc2)cc1,CHEMBL4239360
1118,Cc1cc2cc(-c3ccc(C(C)C(=O)O)cc3)ccc2[nH]1,CHEMBL106445
1119,COc1ccc(/C=C(\C)c2cc(O)cc(O)c2)cc1OC,CHEMBL491081
1120,O=[N+]([O-])c1ccc(/C=C/c2cc(O)cc(O)c2)cc1,CHEMBL490673
1121,Cc1ccc(C(=Cc2ccc(S(C)(=O)=O)cc2)c2ccc(C)cc2)cc1,CHEMBL179204
1122,CS(=O)(=O)c1ccc(-n2nncc2-c2ccccc2)cc1,CHEMBL458647
1123,CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2cccc(Br)c2)cc1,CHEMBL2283155
1124,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1C[C@@H](O)[C@]2(C)[C@H]3CC[C@@H]4[C@@H]([C@@](C)(O)CCC=C(C)C)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL504631
1125,CN1C(=O)/C(=C(/O)Nc2ccccc2)c2ccccc2C1=O,CHEMBL368468
1126,CS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,CHEMBL319306
1127,CC(=O)Oc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(=O)OC2=O)cc1,CHEMBL593268
1128,CSc1ccc(C2=C(c3ccccc3)C(=O)NC2=O)cc1,CHEMBL603439
1129,CC[C@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL25288
1130,CS(=O)(=O)c1ccc(-n2nncc2-c2ccc(F)cc2)cc1,CHEMBL457332
1131,c1ccc(-c2csc(Nc3ccc4c(c3)OCO4)n2)cc1,CHEMBL1894768
1132,CC(C)CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL257483
1133,CCN(CC)c1cc(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,CHEMBL259468
1134,CS(=O)(=O)c1ccc(-c2nc(O)cc(NCc3cccs3)n2)cc1,CHEMBL272393
1135,COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CCC2)cc1Cl,CHEMBL111095
1136,COc1c(Cl)cc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1Cl,CHEMBL315520
1137,COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,CHEMBL30011
1138,Cc1nc(-c2ccc(Cl)s2)c(-c2ccc(S(N)(=O)=O)cc2)o1,CHEMBL350422
1139,CC(=O)Oc1ccccc1C1=C(c2ccc(S(C)(=O)=O)cc2)COC1=O,CHEMBL328616
1140,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CS3)cc1,CHEMBL329919
1141,CS(=O)(=O)c1ccc(-c2[se]ncc2-c2ccc(F)cc2)cc1,CHEMBL452744
1142,COc1ccc(-c2[se]ncc2-c2ccc(C)cc2)cc1,CHEMBL452730
1143,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,CHEMBL292413
1144,Cc1nn(-c2ccccc2)c2c1c(O)nc1ccc([N+](=O)[O-])cc12,CHEMBL345108
1145,CC(C)OC1=C(c2ccc(S(C)(=O)=O)cc2)C(C)(C)OC1=O,CHEMBL10345
1146,COc1ccc2c(c1)c(CC(=O)NCCCCl)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL319764
1147,CS(=O)(=O)Nc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,CHEMBL1669028
1148,CCCCCCCCNC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL100331
1149,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,CHEMBL313387
1150,CCCCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL100092
1151,COc1ccc2c(c1)c(CC(=O)NCc1ccc(C)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL317332
1152,CC1(O)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL18040
1153,CSc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)C(C)(O)OC2=O)cc1,CHEMBL277118
1154,CC1(C)C(=O)C(c2ccc(S(C)(=O)=O)cc2)=C1c1ccccc1,CHEMBL92485
1155,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,CHEMBL43002
1156,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1,CHEMBL322949
1157,Cc1ccc(-c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,CHEMBL28528
1158,COc1ccc2c(c1)c(CC(=O)Nc1cncc(Cl)c1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL98514
1159,CCOC(=O)C1=C(N)n2c(=O)ccc(=O)n2C1c1ccccc1O,CHEMBL4074153
1160,Cc1oc(=O)n(-c2ccc(F)cc2)c1-c1ccc(S(N)(=O)=O)cc1,CHEMBL71372
1161,Cc1noc2c(Cc3ccccc3)nn(Cc3nnc(Nc4ccccc4)s3)c(=O)c12,CHEMBL2016598
1162,CCSc1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,CHEMBL2347673
1163,CCSc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,CHEMBL2347672
1164,CS(=O)(=O)c1ccc(-c2[nH]c(S(C)(=O)=O)nc2-c2ccc(F)cc2)cc1,CHEMBL2346675
1165,CSc1nc2ccccc2n1Cc1nnc2n1N=C(c1ccc(C)cc1)CS2,CHEMBL4641800
1166,CS(=O)(=O)c1ccc(-c2cc(N)ccc2-c2ccccc2)cc1,CHEMBL172128
1167,CSc1cc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,CHEMBL341298
1168,COc1ccc2c(c1)c(CC(=O)Nc1ccc(-c3ccccc3)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL329292
1169,Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(C)(=O)=O)cc2)o1,CHEMBL348041
1170,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccsc2)cc1,CHEMBL321898
1171,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccccc2)cc1,CHEMBL101503
1172,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CN(c3ccccc3)C2=O)cc1,CHEMBL300021
1173,CS(=O)(=O)c1ccc(-c2[nH]c(Cl)c(Cl)c2-c2ccc(F)cc2)cc1,CHEMBL338914
1174,COc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,CHEMBL42223
1175,COc1cc(C)c(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,CHEMBL42074
1176,CN(C)/C=N/S(=O)(=O)c1ccc(-n2cc(/C=N\N=C3/SCC(=O)N3c3ccc(Cl)cc3)c(-c3ccccc3)n2)cc1,CHEMBL467837
1177,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,CHEMBL414883
1178,Cc1csc(Sc2cc3c(cc2NS(C)(=O)=O)COC3=O)n1,CHEMBL43520
1179,Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,CHEMBL284761
1180,O=S(=O)(Nc1ccncc1Nc1ccc(Br)cc1)C(F)(F)F,CHEMBL1081855
1181,COc1ccc(Nc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,CHEMBL1079876
1182,CS(=O)(=O)Nc1ccncc1Nc1cccc(Cl)c1,CHEMBL1078090
1183,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,CHEMBL1078376
1184,COc1ccc2c(c1)c(Cc1nc(-c3ccc(Br)cc3)cs1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL423296
1185,CCCCOCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,CHEMBL100091
1186,COc1ccc(OC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,CHEMBL316866
1187,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C(N)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL327751
1188,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(F)cc2)c1.[Na+],CHEMBL1814716
1189,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(C(=O)[O-])cc1.[Na+].[Na+],CHEMBL1814725
1190,COc1ccc2c(c1)c(CC(=O)N[C@H](CO)Cc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL412307
1191,Cc1cc[s+](-c2c(C3CCC(S(C)(=O)=O)CC3)occ(Cl)c2=O)c1,CHEMBL1626804
1192,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)cc2)cc1,CHEMBL69667
1193,CS(=O)(=O)c1ccc(-c2[nH]c([N+](=O)[O-])cc2-c2ccc(F)cc2)cc1,CHEMBL339890
1194,CS(=O)(=O)c1ccc(-c2cc([N+](=O)[O-])ccc2-c2ccccc2)cc1,CHEMBL171299
1195,COc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,CHEMBL319512
1196,CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O,CHEMBL16814
1197,Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,CHEMBL294967
1198,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2)cc1,CHEMBL294715
1199,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,CHEMBL357543
1200,CCOc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,CHEMBL146247
1201,CN1C(NC(=N)N)=NC(=O)/C1=C/c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CHEMBL15904
1202,COc1ccc2c(c1)c(CC(=O)NCc1ccccc1C)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL95572
1203,CS(=O)(=O)c1ccc(-c2cc(CO[N+](=O)[O-])nn2C2CCCCC2)cc1,CHEMBL66435
1204,CC(C)(O)CSc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,CHEMBL300710
1205,COc1c(Cl)cc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Cl,CHEMBL88493
1206,NS(=O)(=O)c1ccc(-c2sc(COc3cc(Cl)cc(Cl)c3)nc2-c2ccc(F)cc2)cc1,CHEMBL276324
1207,CC(C)(C)c1cc(-c2nnc(N=C(N)N)o2)cc(C(C)(C)C)c1O,CHEMBL16878
1208,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CC3(CC3)C2)cc1,CHEMBL89089
1209,Cc1cccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)sc3nc(C(F)(F)F)nn23)c1,CHEMBL421826
1210,CC1(C)OC(=O)C(Oc2ccc(Cl)cn2)=C1c1ccc(S(C)(=O)=O)cc1,CHEMBL320585
1211,COc1ccc2c(c1)c(CC(=O)OCCC1CCCCC1)c(C)n2C(=O)c1ccc(Cl)cc1,CHEMBL95479
1212,CS(=O)(=O)c1ccc(-n2cc(CSc3ccc(Cl)cc3)nc2-c2ccc(Cl)cc2)cc1,CHEMBL298084
1213,CCC1(CC)CC(c2ccc(F)cc2)=C(c2ccc(S(C)(=O)=O)cc2)C1,CHEMBL129215
1214,CCSc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,CHEMBL148691
1215,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cn1,CHEMBL108936
1216,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,CHEMBL291338
1217,NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,CHEMBL431546
1218,CCc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,CHEMBL1288539
